CustomerID;Gender;Age;Annual Income ($);Spending Score (1-5);Profession;Work Experience;Family Size
9057;Female;67;146016;2;Artist;1;6
9058;Female;51;96028;2;Artist;0;5
9059;Female;31;186334;2;Artist;0;1
9060;Female;51;69388;2;Engineer;3;4
9061;Male;6;170226;2;Lawyer;0;3
9062;Male;55;103933;2;Executive;6;3
9063;Female;18;53812;2;Homemaker;9;5
9064;Female;89;150187;2;Healthcare;0;5
9065;Female;54;95734;2;Homemaker;8;7
9066;Female;48;74308;2;Entertainment;1;2
9067;Female;41;155881;2;Lawyer;0;7
9068;Female;21;161663;2;Executive;1;7
9069;Female;79;57039;2;Artist;2;6
9070;Female;12;89252;2;Entertainment;0;5
9071;Female;31;147447;2;Doctor;6;7
9072;Female;93;74467;2;Lawyer;5;1
9073;Female;66;127410;2;Engineer;8;2
9074;Male;79;95839;2;Executive;7;2
9075;Male;0;108169;2;Executive;10;3
9076;Female;61;139520;2;Artist;8;4
9077;Female;1;140648;2;Executive;9;7
9078;Female;29;110309;2;Artist;6;2
9079;Male;66;183339;2;Artist;7;4
9080;Male;38;170019;2;Artist;7;2
9081;Female;8;168723;2;Homemaker;7;2
9082;Female;6;52648;2;Artist;5;2
9083;Male;14;124785;2;Lawyer;7;2
9084;Male;72;82377;2;Engineer;9;2
9085;Female;15;156339;2;Homemaker;6;2
9086;Female;35;145654;2;Executive;6;3
9087;Male;87;174163;2;Artist;4;2
9088;Female;10;154623;2;Artist;6;6
9089;Female;84;99418;2;Artist;4;2
9090;Male;54;56215;2;Healthcare;10;4
9091;Female;19;151382;2;Lawyer;1;1
9092;Female;90;60998;2;Entertainment;1;7
9093;Female;60;108509;2;Doctor;0;2
9094;Female;54;58999;2;Entertainment;7;3
9095;Female;43;133740;2;Artist;5;4
9096;Female;46;165810;2;Healthcare;3;5
9097;Male;98;125181;2;Artist;0;7
9098;Male;66;153660;2;Healthcare;0;5
9099;Male;32;104494;2;Healthcare;6;4
9100;Female;17;150778;2;Entertainment;1;7
9101;Female;24;173091;2;Entertainment;6;2
9102;Female;11;114071;2;Healthcare;0;2
9103;Male;71;149318;2;Artist;4;1
9104;Female;65;72313;2;Lawyer;1;5
9105;Male;40;51199;2;Executive;7;7
9106;Male;32;184408;2;Entertainment;6;7
9107;Male;9;71076;2;Artist;8;1
9108;Female;95;126791;2;Artist;6;4
9109;Female;94;69654;2;Homemaker;4;4
9110;Male;77;151985;2;Healthcare;4;7
9111;Male;58;87602;2;Executive;5;3
9112;Female;52;63454;2;Artist;5;5
9113;Female;20;148776;2;Artist;8;5
9114;Male;37;102413;2;Healthcare;5;5
9115;Female;42;184844;2;Entertainment;6;1
9116;Female;11;181026;2;Marketing;6;2
9117;Female;45;152560;2;Entertainment;9;2
9118;Female;85;155432;2;Engineer;4;6
9119;Female;46;114435;2;Artist;8;3
9120;Male;65;134213;2;Homemaker;8;4
9121;Male;40;168821;2;Executive;4;5
9122;Male;94;181183;2;Marketing;9;3
9123;Female;91;73158;2;Doctor;7;7
9124;Male;59;169999;2;Engineer;5;5
9125;Female;0;57373;2;Artist;0;7
9126;Male;89;115996;2;Engineer;15;1
9127;Female;64;156777;2;Healthcare;7;2
9128;Female;8;60790;2;Artist;1;5
9129;Female;5;69443;2;Doctor;4;6
9130;Female;96;135800;2;Healthcare;0;7
9131;Female;76;156330;2;Engineer;1;2
9132;Male;13;182410;2;Healthcare;11;4
9133;Male;91;93762;2;Artist;15;7
9134;Male;82;188719;2;Lawyer;0;6
9135;Female;69;112838;2;Healthcare;1;7
9136;Male;66;125024;2;Artist;0;1
9137;Female;57;136242;2;Artist;9;1
9138;Female;14;66760;2;Artist;0;4
9139;Female;4;53097;2;Healthcare;0;7
9140;Female;3;64824;2;Executive;1;1
9141;Male;28;62186;2;Marketing;0;1
9142;Female;13;88960;2;Entertainment;13;3
9143;Female;53;140107;2;Healthcare;1;5
9144;Male;20;119952;2;Healthcare;8;2
9145;Female;44;186116;2;Healthcare;8;6
9146;Male;97;112783;2;Artist;9;6
9147;Male;89;74820;2;Doctor;1;2
9148;Female;26;52234;2;Executive;1;2
9149;Female;6;170266;2;Artist;3;2
9150;Female;89;107359;2;Artist;10;6
9151;Female;0;142892;2;Entertainment;8;1
9152;Female;91;189974;2;Engineer;8;1
9153;Female;47;112247;2;Executive;4;5
9154;Female;64;59088;2;Artist;1;3
9155;Female;91;60856;2;Artist;1;6
9156;Male;32;149900;2;Artist;6;3
9157;Female;53;86766;2;Lawyer;16;3
9158;Female;63;52661;2;Healthcare;12;5
9159;Female;73;102296;2;Entertainment;7;5
9160;Male;22;64707;2;Entertainment;7;3
9161;Male;61;126370;2;Artist;11;4
9162;Female;71;154007;2;Artist;7;7
9163;Female;3;155864;2;Healthcare;13;3
9164;Female;74;101352;2;Lawyer;0;5
9165;Male;39;134629;2;Engineer;1;6
9166;Male;38;103356;2;Marketing;1;6
9167;Male;77;73884;2;Healthcare;1;2
9168;Female;43;150444;2;Artist;13;4
9169;Female;85;119557;2;Artist;0;2
9170;Female;76;187141;2;Doctor;0;7
9171;Female;57;97468;2;Artist;0;1
9172;Female;30;148236;2;Executive;1;1
9173;Female;31;189446;2;Artist;1;6
9174;Female;91;159537;2;Doctor;4;1
9175;Female;77;180831;2;Healthcare;1;2
9176;Female;89;137397;2;Doctor;1;7
9177;Male;42;59954;2;Executive;4;4
9178;Female;54;145679;2;Artist;0;2
9179;Male;89;113834;2;Doctor;0;3
9180;Male;83;132005;2;Entertainment;0;5
9181;Female;91;51742;2;Artist;8;3
9182;Female;41;172882;2;Healthcare;8;7
9183;Male;41;113998;2;Healthcare;7;7
9184;Female;38;130597;2;Artist;6;1
9185;Female;31;53802;2;Artist;1;7
9186;Female;15;50550;2;Healthcare;9;7
9187;Female;37;145648;2;Healthcare;7;6
9188;Male;36;85737;2;Executive;0;3
9189;Female;27;99950;2;Entertainment;0;4
9190;Female;11;83220;2;Engineer;7;4
9191;Female;69;120752;2;Executive;1;6
9192;Male;84;163818;2;Engineer;2;1
9193;Male;89;100938;2;Entertainment;0;7
9194;Male;5;168670;2;Artist;1;3
9195;Female;41;111174;2;Artist;4;5
9196;Male;87;167705;2;Healthcare;0;7
9197;Female;83;118110;2;Engineer;1;5
9198;Male;13;129396;2;Artist;6;6
9199;Female;0;143910;2;Marketing;1;7
9200;Male;28;173009;2;Healthcare;9;6
9201;Male;78;54252;2;Engineer;0;5
9202;Female;83;156839;2;Artist;3;7
9203;Female;64;71305;2;Artist;9;2
9204;Male;19;82333;2;Marketing;1;2
9205;Male;84;125016;2;Entertainment;1;7
9206;Male;74;76521;2;Engineer;7;4
9207;Female;53;112530;2;Entertainment;2;6
9208;Male;67;107409;2;Artist;1;6
9209;Female;23;84793;2;Homemaker;9;6
9210;Female;91;172915;2;Doctor;9;1
9211;Female;81;148594;2;Entertainment;3;5
9212;Male;81;148208;2;Artist;5;7
9213;Female;44;175424;2;Artist;4;5
9214;Female;92;80808;2;Artist;1;1
9215;Male;41;81718;2;Entertainment;1;3
9216;Male;60;150019;2;Doctor;1;2
9217;Male;59;169999;2;Engineer;5;5
9218;Female;0;57373;2;Artist;0;7
9219;Male;89;115996;2;Engineer;15;1
9220;Female;64;156777;2;Healthcare;7;2
9221;Female;8;60790;2;Artist;1;5
9222;Female;5;69443;2;Doctor;4;6
9223;Female;96;135800;2;Healthcare;0;7
9224;Female;76;156330;2;Engineer;1;2
9225;Male;13;182410;2;Healthcare;11;4
9226;Male;91;93762;2;Artist;15;7
9227;Male;82;188719;2;Lawyer;0;6
9228;Female;69;112838;2;Healthcare;1;7
9229;Male;66;125024;2;Artist;0;1
9230;Female;57;136242;2;Artist;9;1
9231;Female;14;66760;2;Artist;0;4
9232;Female;4;53097;2;Healthcare;0;7
9233;Female;3;64824;2;Executive;1;1
9234;Male;28;62186;2;Marketing;0;1
9235;Female;13;88960;2;Entertainment;13;3
9236;Female;53;140107;2;Healthcare;1;5
9237;Male;20;119952;2;Healthcare;8;2
9238;Female;44;186116;2;Healthcare;8;6
9239;Male;97;112783;2;Artist;9;6
9240;Male;89;74820;2;Doctor;1;2
9241;Female;26;52234;2;Executive;1;2
9242;Female;6;170266;2;Artist;3;2
9243;Female;89;107359;2;Artist;10;6
9244;Female;0;142892;2;Entertainment;8;1
9245;Female;91;189974;2;Engineer;8;1
9246;Female;47;112247;2;Executive;4;5
9247;Female;64;59088;2;Artist;1;3
9248;Female;91;60856;2;Artist;1;6
9249;Male;32;149900;2;Artist;6;3
9250;Female;53;86766;2;Lawyer;16;3
9251;Female;63;52661;2;Healthcare;12;5
9252;Female;73;102296;2;Entertainment;7;5
9253;Male;22;64707;2;Entertainment;7;3
9254;Male;61;126370;2;Artist;11;4
9255;Female;71;154007;2;Artist;7;7
9256;Female;3;155864;2;Healthcare;13;3
9257;Female;74;101352;2;Lawyer;0;5
9258;Male;39;134629;2;Engineer;1;6
9259;Male;38;103356;2;Marketing;1;6
9260;Male;77;73884;2;Healthcare;1;2
9261;Female;43;150444;2;Artist;13;4
9262;Female;85;119557;2;Artist;0;2
9263;Female;76;187141;2;Doctor;0;7
9264;Female;57;97468;2;Artist;0;1
9265;Female;30;148236;2;Executive;1;1
9266;Female;31;189446;2;Artist;1;6
9267;Female;91;159537;2;Doctor;4;1
9268;Female;77;180831;2;Healthcare;1;2
9269;Female;89;137397;2;Doctor;1;7
9270;Male;42;59954;2;Executive;4;4
9271;Female;54;145679;2;Artist;0;2
9272;Male;89;113834;2;Doctor;0;3
9273;Male;83;132005;2;Entertainment;0;5
9274;Female;91;51742;2;Artist;8;3
9275;Female;41;172882;2;Healthcare;8;7
9276;Male;41;113998;2;Healthcare;7;7
9277;Female;38;130597;2;Artist;6;1
9278;Female;31;53802;2;Artist;1;7
9279;Female;15;50550;2;Healthcare;9;7
9280;Female;37;145648;2;Healthcare;7;6
9281;Male;36;85737;2;Executive;0;3
9282;Female;27;99950;2;Entertainment;0;4
9283;Female;11;83220;2;Engineer;7;4
9284;Female;69;120752;2;Executive;1;6
9285;Male;84;163818;2;Engineer;2;1
9286;Male;89;100938;2;Entertainment;0;7
9287;Male;5;168670;2;Artist;1;3
9288;Female;41;111174;2;Artist;4;5
9289;Male;87;167705;2;Healthcare;0;7
9290;Female;83;118110;2;Engineer;1;5
9291;Male;13;129396;2;Artist;6;6
9292;Female;0;143910;2;Marketing;1;7
9293;Male;28;173009;2;Healthcare;9;6
9294;Male;78;54252;2;Engineer;0;5
9295;Female;83;156839;2;Artist;3;7
9296;Female;64;71305;2;Artist;9;2
9297;Male;19;82333;2;Marketing;1;2
9298;Male;84;125016;2;Entertainment;1;7
9299;Male;74;76521;2;Engineer;7;4
9300;Female;53;112530;2;Entertainment;2;6
9301;Male;67;107409;2;Artist;1;6
9302;Female;23;84793;2;Homemaker;9;6
9303;Female;91;172915;2;Doctor;9;1
9304;Female;81;148594;2;Entertainment;3;5
9305;Male;81;148208;2;Artist;5;7
9306;Female;44;175424;2;Artist;4;5
9307;Female;92;80808;2;Artist;1;1
9308;Male;41;81718;2;Entertainment;1;3
9309;Male;60;150019;2;Doctor;1;2
9310;Male;59;169999;2;Engineer;5;5
9311;Female;0;57373;2;Artist;0;7
9312;Male;89;115996;2;Engineer;15;1
9313;Female;64;156777;2;Healthcare;7;2
9314;Female;8;60790;2;Artist;1;5
9315;Female;5;69443;2;Doctor;4;6
9316;Female;96;135800;2;Healthcare;0;7
9317;Female;76;156330;2;Engineer;1;2
9318;Male;13;182410;2;Healthcare;11;4
9319;Male;91;93762;2;Artist;15;7
9320;Male;82;188719;2;Lawyer;0;6
9321;Female;69;112838;2;Healthcare;1;7
9322;Male;66;125024;2;Artist;0;1
9323;Female;57;136242;2;Artist;9;1
9324;Female;14;66760;2;Artist;0;4
9325;Female;4;53097;2;Healthcare;0;7
9326;Female;3;64824;2;Executive;1;1
9327;Male;28;62186;2;Marketing;0;1
9328;Female;13;88960;2;Entertainment;13;3
9329;Female;53;140107;2;Healthcare;1;5
9330;Male;20;119952;2;Healthcare;8;2
9331;Female;44;186116;2;Healthcare;8;6
9332;Male;97;112783;2;Artist;9;6
9333;Male;89;74820;2;Doctor;1;2
9334;Female;26;52234;2;Executive;1;2
9335;Female;6;170266;2;Artist;3;2
9336;Female;89;107359;2;Artist;10;6
9337;Female;0;142892;2;Entertainment;8;1
9338;Female;91;189974;2;Engineer;8;1
9339;Female;16;60000;1;Engineer;6;8
9340;Female;89;65000;1;Engineer;0;5
9341;Female;16;60000;1;Engineer;6;8
9342;Female;89;65000;1;Engineer;0;5
9343;Female;16;60000;1;Engineer;6;8
9344;Female;89;65000;1;Engineer;0;5
9345;Female;16;60000;1;Engineer;6;8
9346;Female;89;65000;1;Engineer;0;5
9347;Female;16;60000;1;Engineer;6;8
9348;Female;89;65000;1;Engineer;0;5
9349;Male;67;7000;1;Engineer;1;3
9350;Female;58;80000;1;Executive;0;5
9351;Male;37;19000;1;Doctor;0;1
9352;Female;54;67000;1;Executive;1;3
9353;Female;49;91000;1;Lawyer;1;2
9354;Female;42;14000;1;Doctor;5;1
9355;Male;59;38000;1;Engineer;0;2
9356;Male;19;22000;1;Marketing;8;4
9357;Male;25;71000;1;Engineer;0;5
9358;Male;43;30000;1;Lawyer;0;9
9359;Female;47;80000;1;Healthcare;0;4
9360;Male;37;16000;1;Executive;1;1
9361;Male;34;66000;1;Lawyer;1;2
9362;Male;40;69000;1;Artist;3;5
9363;Male;36;79000;1;Lawyer;0;2
9364;Female;52;20000;1;Lawyer;0;2
9365;Male;58;29000;1;Engineer;11;1
9366;Male;59;86000;1;Healthcare;4;3
9367;Male;46;11000;1;Artist;7;1
9368;Female;41;76000;1;Engineer;8;2
9369;Female;47;8000;1;Artist;7;2
9370;Male;32;81000;1;Executive;1;2
9371;Female;21;40000;1;Healthcare;0;3
9372;Male;34;85000;1;Healthcare;9;3
9373;Male;46;93000;1;Artist;2;1
9374;Female;78;3000;1;Healthcare;0;4
9375;Female;14;50000;1;Artist;1;2
9376;Male;92;83000;1;Executive;1;5
9377;Female;65;79000;1;Artist;0;3
9378;Female;84;40000;1;Healthcare;1;4
9379;Female;32;7000;1;Artist;1;2
9380;Female;78;3000;1;Artist;5;4
9381;Female;86;72000;1;Lawyer;7;3
9382;Male;12;38000;1;Executive;10;1
9383;Female;63;47000;1;Artist;2;3
9384;Female;37;79000;1;Homemaker;1;7
9385;Female;74;78000;1;Engineer;9;3
9386;Female;33;67000;1;Healthcare;0;1
9387;Male;17;79000;1;Artist;1;3
9388;Male;85;153787;1;Entertainment;3;3
9389;Male;31;95851;1;Healthcare;5;2
9390;Female;63;165052;1;Artist;4;2
9391;Female;61;120487;1;Doctor;0;2
9392;Male;56;97562;1;Executive;5;6
9393;Female;24;118302;1;Lawyer;5;1
9394;Female;89;110667;1;Healthcare;2;4
9395;Female;72;67353;1;Lawyer;9;3
9396;Male;90;164914;1;Artist;8;3
9397;Male;72;106681;1;Healthcare;9;5
9398;Female;20;151124;1;Artist;15;3
9399;Female;7;136231;1;Artist;7;1
9400;Male;1;89144;1;Doctor;12;2
9401;Female;65;119889;1;Artist;17;6
9402;Female;86;187667;1;Artist;0;1
9403;Male;89;122430;1;Healthcare;1;1
9404;Male;76;136259;1;Engineer;0;7
9405;Female;0;68761;1;Lawyer;1;4
9406;Female;16;91358;1;Entertainment;1;4
9407;Female;47;143906;1;Artist;4;3
9408;Female;85;179877;1;Healthcare;12;4
9409;Female;5;144831;1;Artist;1;3
9410;Female;3;183851;1;Doctor;1;2
9411;Male;36;88565;1;Healthcare;1;5
9412;Female;31;69018;1;Artist;6;1
9413;Male;81;83771;1;Artist;1;2
9414;Male;13;150258;1;Doctor;0;3
9415;Female;22;95053;1;Entertainment;1;2
9416;Male;91;71925;1;Artist;4;2
9417;Female;33;88763;1;Entertainment;1;1
9418;Female;81;89211;1;Doctor;1;7
9419;Female;17;169496;1;Lawyer;11;6
9420;Female;51;141416;1;Healthcare;15;1
9421;Female;19;180331;1;Artist;17;5
9422;Female;99;172896;1;Engineer;0;3
9423;Female;89;136037;1;Marketing;5;1
9424;Female;46;148520;1;Healthcare;11;5
9425;Male;75;178416;1;Executive;10;7
9426;Male;94;90082;1;Artist;5;7
9427;Female;7;74928;1;Artist;0;6
9428;Male;78;83599;1;Healthcare;1;6
9429;Female;57;70373;1;Healthcare;2;6
9430;Female;59;174890;1;Marketing;3;4
9431;Male;66;121377;1;Engineer;7;7
9432;Male;26;154857;1;Healthcare;0;7
9433;Male;27;152717;1;Executive;1;6
9434;Male;54;59163;1;Marketing;3;3
9435;Male;17;96154;1;Artist;1;4
9436;Female;58;74869;1;Healthcare;0;3
9437;Male;56;103210;1;Artist;6;6
9438;Female;54;132345;1;Artist;0;2
9439;Male;3;67787;1;Executive;1;6
9440;Male;38;99964;1;Healthcare;7;4
9441;Female;54;176885;1;Entertainment;0;3
9442;Female;25;51700;1;Healthcare;4;6
9443;Female;10;148908;1;Healthcare;2;3
9444;Female;84;153465;1;Lawyer;1;4
9445;Female;1;178214;1;Artist;1;7
9446;Female;56;132860;1;Healthcare;7;2
9447;Male;75;91456;1;Artist;1;4
9448;Female;65;56647;1;Doctor;6;4
9449;Female;2;122698;1;Entertainment;8;1
9450;Male;21;155151;1;Marketing;14;3
9451;Female;0;141351;1;Engineer;0;2
9452;Female;57;57337;1;Healthcare;1;4
9453;Female;62;151836;1;Artist;0;6
9454;Male;1;75518;1;Lawyer;7;3
9455;Female;17;116463;1;Artist;8;4
9456;Female;1;161212;1;Artist;9;6
9457;Male;21;69644;1;Artist;5;1
9458;Female;24;67582;1;Artist;1;3
9459;Male;14;124998;1;Lawyer;1;3
9460;Male;52;189091;1;Artist;0;6
9461;Male;30;106314;1;Artist;0;7
9462;Female;95;118575;1;Entertainment;1;3
9463;Male;63;172872;1;Healthcare;0;7
9464;Female;21;85568;1;Healthcare;0;6
9465;Female;80;67781;1;Entertainment;4;4
9466;Male;43;162595;1;Artist;3;3
9467;Male;12;187343;1;Healthcare;6;3
9468;Female;56;103838;1;Artist;1;2
9469;Male;18;129260;1;Doctor;1;3
9470;Female;66;151184;1;Artist;1;4
9471;Female;92;81839;1;Entertainment;0;4
9472;Female;76;166245;1;Executive;7;3
9473;Male;38;101846;1;Doctor;3;2
9474;Male;74;147449;1;Artist;1;5
9475;Male;46;149764;1;Entertainment;0;6
9476;Female;84;152475;1;Artist;0;7
9477;Male;85;117679;1;Entertainment;1;3
9478;Female;81;155396;1;Engineer;9;5
9479;Female;90;138013;1;Artist;8;7
9480;Male;87;153230;1;Healthcare;8;1
9481;Female;93;63261;1;Engineer;1;7
9482;Female;34;92366;1;Healthcare;0;6
9483;Female;95;168663;1;Engineer;11;5
9484;Female;54;165019;1;Entertainment;1;2
9485;Male;52;100261;1;Artist;1;6
9486;Male;29;118092;1;Entertainment;7;3
9487;Male;19;189498;1;Artist;4;1
9488;Female;52;119567;1;Artist;5;2
9489;Female;73;108159;1;Entertainment;8;7
9490;Female;62;73419;1;Healthcare;0;1
9491;Female;99;122548;1;Homemaker;2;5
9492;Male;87;122722;1;Executive;9;4
9493;Male;96;135042;1;Artist;0;7
9494;Male;74;184838;1;Homemaker;8;5
9495;Female;41;61355;1;Healthcare;1;3
9496;Male;88;93555;1;Artist;3;3
9497;Female;20;101941;1;Healthcare;1;3
9498;Male;47;52152;1;Artist;0;3
9499;Male;53;144489;1;Artist;14;3
9500;Male;43;98016;1;Healthcare;9;6
9501;Male;36;50526;1;Artist;0;6
9502;Female;18;62651;1;Entertainment;0;2
9503;Male;40;171949;1;Doctor;1;6
9504;Female;35;144485;1;Entertainment;0;4
9505;Female;33;109396;1;Homemaker;1;2
9506;Female;77;66256;1;Lawyer;1;2
9507;Female;96;99263;1;Healthcare;8;1
9508;Female;87;184639;1;Doctor;1;6
9509;Female;64;77914;1;Artist;1;6
9510;Male;14;87222;1;Healthcare;8;4
9511;Male;53;150925;1;Healthcare;1;2
9512;Female;31;149379;1;Lawyer;0;3
9513;Male;88;131584;1;Artist;7;3
9514;Male;39;100419;1;Artist;5;4
9515;Male;39;118554;1;Lawyer;4;6
9516;Male;89;127479;1;Doctor;10;2
9517;Female;18;82812;1;Artist;6;2
9518;Female;31;161211;1;Lawyer;9;1
9519;Female;83;125660;1;Engineer;10;4
9520;Female;5;60575;1;Engineer;5;2
9521;Female;65;75685;1;Marketing;7;3
9522;Female;78;128642;1;Marketing;5;6
9523;Female;97;94629;1;Marketing;6;3
9524;Male;40;67768;1;Doctor;10;6
9525;Female;63;88720;1;Artist;10;1
9526;Female;9;173233;1;Homemaker;5;1
9527;Female;1;100429;1;Entertainment;9;1
9528;Male;15;116204;1;Engineer;8;2
9529;Male;28;157383;1;Lawyer;8;2
9530;Female;99;150782;1;Executive;8;2
9531;Male;18;107794;1;Engineer;0;5
9532;Male;39;152566;1;Entertainment;1;7
9533;Female;91;107323;1;Engineer;7;7
9534;Male;94;139417;1;Artist;1;3
9535;Female;59;163179;1;Healthcare;1;7
9536;Female;34;56492;1;Homemaker;8;1
9537;Female;16;67178;1;Entertainment;8;3
9538;Female;40;184222;1;Healthcare;0;2
9539;Male;81;71543;1;Entertainment;1;4
9540;Male;8;74407;1;Doctor;0;6
9541;Female;1;141307;1;Healthcare;1;3
9542;Male;90;68138;1;Healthcare;2;7
9543;Female;32;123246;1;Homemaker;8;6
9544;Male;45;138775;1;Executive;0;7
9545;Female;52;133214;1;Marketing;9;7
9546;Male;5;64484;1;Homemaker;0;5
9547;Female;9;84781;1;Executive;1;3
9548;Female;2;56782;1;Artist;9;5
9549;Male;58;87923;1;Entertainment;0;5
9550;Male;9;165194;1;Artist;8;3
9551;Female;36;62617;1;Artist;9;3
9552;Male;70;80160;1;Artist;8;5
9553;Female;69;85401;1;Entertainment;4;6
9554;Female;45;129455;1;Lawyer;0;3
9555;Male;26;176147;1;Healthcare;0;1
9556;Female;95;50223;1;Entertainment;8;1
9557;Female;92;168303;1;Executive;9;4
9558;Female;34;86154;1;Doctor;1;2
9559;Female;64;64756;1;Marketing;10;1
9560;Female;27;170166;1;Artist;10;4
9561;Male;69;76155;1;Healthcare;8;7
9562;Female;13;61917;1;Artist;7;2
9563;Female;63;77259;1;Lawyer;6;6
9564;Female;22;101474;1;Homemaker;10;2
9565;Female;18;62151;1;Artist;8;2
9566;Female;75;135159;1;Engineer;7;6
9567;Male;7;189709;1;Artist;6;6
9568;Female;40;187234;1;Doctor;0;5
9569;Male;9;151902;1;Artist;0;2
9570;Female;52;125508;1;Artist;1;6
9571;Male;18;162983;1;Entertainment;0;6
9572;Male;30;94480;1;Executive;0;4
9573;Female;68;173047;1;Healthcare;0;3
9574;Female;20;131810;1;Healthcare;5;7
9575;Female;11;152765;1;Healthcare;8;1
9576;Female;36;140637;1;Executive;8;7
9577;Male;2;101718;1;Executive;8;3
9578;Female;14;68009;1;Artist;9;3
9579;Male;19;129635;1;Artist;6;4
9580;Male;98;104249;1;Engineer;5;2
9581;Male;60;125968;1;Lawyer;8;2
9582;Female;62;149797;1;Artist;5;6
9583;Female;64;175254;1;Artist;9;5
9584;Male;87;90961;1;Healthcare;9;2
9585;Male;67;7000;1;Engineer;1;3
9586;Female;58;80000;1;Executive;0;5
9587;Male;37;19000;1;Doctor;0;1
9588;Female;54;67000;1;Executive;1;3
9589;Female;49;91000;1;Lawyer;1;2
9590;Female;42;14000;1;Doctor;5;1
9591;Male;59;38000;1;Engineer;0;2
9592;Male;19;22000;1;Marketing;8;4
9593;Male;25;71000;1;Engineer;0;5
9594;Male;43;30000;1;Lawyer;0;9
9595;Female;47;80000;1;Healthcare;0;4
9596;Male;37;16000;1;Executive;1;1
9597;Male;34;66000;1;Lawyer;1;2
9598;Male;40;69000;1;Artist;3;5
9599;Male;36;79000;1;Lawyer;0;2
9600;Female;52;20000;1;Lawyer;0;2
9601;Male;58;29000;1;Engineer;11;1
9602;Male;59;86000;1;Healthcare;4;3
9603;Male;46;11000;1;Artist;7;1
9604;Female;41;76000;1;Engineer;8;2
9605;Female;47;8000;1;Artist;7;2
9606;Male;32;81000;1;Executive;1;2
9607;Female;21;40000;1;Healthcare;0;3
9608;Male;34;85000;1;Healthcare;9;3
9609;Male;46;93000;1;Artist;2;1
9610;Female;78;3000;1;Healthcare;0;4
9611;Female;14;50000;1;Artist;1;2
9612;Male;92;83000;1;Executive;1;5
9613;Female;65;79000;1;Artist;0;3
9614;Female;84;40000;1;Healthcare;1;4
9615;Female;32;7000;1;Artist;1;2
9616;Female;78;3000;1;Artist;5;4
9617;Female;86;72000;1;Lawyer;7;3
9618;Male;12;38000;1;Executive;10;1
9619;Female;63;47000;1;Artist;2;3
9620;Female;37;79000;1;Homemaker;1;7
9621;Female;74;78000;1;Engineer;9;3
9622;Female;33;67000;1;Healthcare;0;1
9623;Male;17;79000;1;Artist;1;3
9624;Male;85;153787;1;Entertainment;3;3
9625;Male;31;95851;1;Healthcare;5;2
9626;Female;63;165052;1;Artist;4;2
9627;Female;61;120487;1;Doctor;0;2
9628;Male;56;97562;1;Executive;5;6
9629;Female;24;118302;1;Lawyer;5;1
9630;Female;89;110667;1;Healthcare;2;4
9631;Female;72;67353;1;Lawyer;9;3
9632;Male;90;164914;1;Artist;8;3
9633;Male;72;106681;1;Healthcare;9;5
9634;Female;20;151124;1;Artist;15;3
9635;Female;7;136231;1;Artist;7;1
9636;Male;1;89144;1;Doctor;12;2
9637;Female;65;119889;1;Artist;17;6
9638;Female;86;187667;1;Artist;0;1
9639;Male;89;122430;1;Healthcare;1;1
9640;Male;76;136259;1;Executive;0;7
9641;Female;0;68761;1;Lawyer;1;4
9642;Female;16;91358;1;Entertainment;1;4
9643;Female;47;143906;1;Artist;4;3
9644;Female;85;179877;1;Healthcare;12;4
9645;Female;5;144831;1;Artist;1;3
9646;Female;3;183851;1;Doctor;1;2
9647;Male;36;88565;1;Healthcare;1;5
9648;Female;31;69018;1;Artist;6;1
9649;Male;81;83771;1;Artist;1;2
9650;Male;13;150258;1;Doctor;0;3
9651;Female;22;95053;1;Entertainment;1;2
9652;Male;91;71925;1;Artist;4;2
9653;Female;33;88763;1;Entertainment;1;1
9654;Female;81;89211;1;Doctor;1;7
9655;Female;17;169496;1;Lawyer;11;6
9656;Female;51;141416;1;Healthcare;15;1
9657;Female;19;180331;1;Artist;17;5
9658;Female;99;172896;1;Engineer;0;3
9659;Female;89;136037;1;Marketing;5;1
9660;Female;46;148520;1;Healthcare;11;5
9661;Male;75;178416;1;Executive;10;7
9662;Male;94;90082;1;Artist;5;7
9663;Female;7;74928;1;Artist;0;6
9664;Male;78;83599;1;Healthcare;1;6
9665;Female;57;70373;1;Healthcare;2;6
9666;Female;59;174890;1;Marketing;3;4
9667;Male;66;121377;1;Doctor;7;7
9668;Male;26;154857;1;Healthcare;0;7
9669;Male;27;152717;1;Executive;1;6
9670;Male;54;59163;1;Marketing;3;3
9671;Male;17;96154;1;Artist;1;4
9672;Female;58;74869;1;Healthcare;0;3
9673;Male;56;103210;1;Artist;6;6
9674;Female;54;132345;1;Artist;0;2
9675;Male;3;67787;1;Executive;1;6
9676;Male;38;99964;1;Healthcare;7;4
